"kmer.id" "j.counts" "genome" "sc3" "dif" "per" "esp_array"
"14656" "23662_1" 1 1 1 0 1 1
"14657" "23663_19" 19 20 20 0 1 1.03508771929825
"14658" "23664_3" 3 63 63 0 1 14.3333333333333
"14659" "23665_1" 1 1 1 0 1 1
"14660" "23666_4" 4 225 146 79 0.648888888888889 31.25
"14661" "23667_7" 7 7 7 0 1 1
"14662" "23668_1" 1 1 1 0 1 1
"14663" "23669_9" 9 10 10 0 1 1.07407407407407
"14664" "2367_1" 1 1 1 0 1 1
"14665" "23670_2" 2 50 49 1 0.98 16.8333333333333
"14666" "23671_2" 2 2 2 0 1 1
"14667" "23672_2" 2 3 3 0 1 1.33333333333333
"14668" "23673_12" 12 18 17 1 0.944444444444444 1.30555555555556
"14669" "23674_2" 2 2 2 0 1 1
"14670" "23675_1" 1 1 1 0 1 1
"14671" "23676_1" 1 1 1 0 1 1
"14672" "23677_1" 1 1 1 0 1 1
"14673" "23678_1" 1 1 1 0 1 1
"14674" "23679_1" 1 1 1 0 1 1
"14675" "2368_1" 1 1 1 0 1 1
"14676" "23680_4" 4 21 20 1 0.952380952380952 3.75
"14677" "23681_1" 1 3 3 0 1 2.33333333333333
"14678" "23682_1" 1 1 1 0 1 1
"14679" "23683_1" 1 1 1 0 1 1
"14680" "23684_44" 44 49 49 0 1 1.07575757575758
"14681" "23686_1" 1 1 1 0 1 1
"14682" "23687_1" 1 1 1 0 1 1
"14683" "23688_2" 2 2 2 0 1 1
"14684" "23689_1" 1 1 1 0 1 1
"14685" "2369_1" 1 2 2 0 1 1.66666666666667
"14686" "23690_23" 23 23 23 0 1 1
"14687" "23691_50" 50 436 275 161 0.630733944954128 5.07333333333333
"14688" "23692_30" 30 32 32 0 1 1.04444444444444
"14689" "23693_37" 37 79 76 3 0.962025316455696 1.72972972972973
"14690" "23694_1" 1 1 1 0 1 1
"14691" "23695_2" 2 2 2 0 1 1
"14692" "23696_1" 1 2 2 0 1 1.66666666666667
"14693" "23697_1" 1 38 38 0 1 25.6666666666667
"14694" "23698_22" 22 39 39 0 1 1.51515151515152
"14695" "23699_1" 1 1 1 0 1 1
"14696" "237_1" 1 1 1 0 1 1
"14697" "2370_1" 1 1 1 0 1 1
"14698" "23700_1" 1 1 1 0 1 1
"14699" "23701_13" 13 32 32 0 1 1.97435897435897
"14700" "23702_1" 1 1 1 0 1 1
"14701" "23703_3" 3 49 48 1 0.979591836734694 11.1111111111111
"14702" "23704_2" 2 2 2 0 1 1
"14703" "23705_5" 5 5 5 0 1 1
"14704" "23706_1" 1 9 9 0 1 6.33333333333333
"14705" "23707_1" 1 1 1 0 1 1
"14706" "23708_1" 1 4 4 0 1 3
"14707" "23709_4" 4 4 4 0 1 1
"14708" "2371_17" 17 25 25 0 1 1.31372549019608
"14709" "23711_1" 1 1 1 0 1 1
"14710" "23712_1" 1 30 30 0 1 20.3333333333333
"14711" "23713_1" 1 1 1 0 1 1
"14712" "23714_1" 1 1 1 0 1 1
"14713" "23715_1" 1 1 1 0 1 1
"14714" "23716_3" 3 5 5 0 1 1.44444444444444
"14715" "23717_13" 13 22 22 0 1 1.46153846153846
"14716" "23718_1" 1 1 1 0 1 1
"14717" "23719_1" 1 1 1 0 1 1
"14718" "2372_14" 14 17 17 0 1 1.14285714285714
"14719" "23721_1" 1 1 1 0 1 1
"14720" "23722_1" 1 1 1 0 1 1
"14721" "23723_1" 1 1 1 0 1 1
"14722" "23724_1" 1 3 3 0 1 2.33333333333333
"14723" "23725_1" 1 2 2 0 1 1.66666666666667
"14724" "23726_1" 1 1 1 0 1 1
"14725" "23727_3" 3 4 4 0 1 1.22222222222222
"14726" "23728_1" 1 1 1 0 1 1
"14727" "23729_1" 1 1 1 0 1 1
"14728" "2373_2" 2 2 2 0 1 1
"14729" "23730_2" 2 46 46 0 1 15.6666666666667
"14730" "23731_37" 37 47 47 0 1 1.18018018018018
"14731" "23732_2" 2 23 21 2 0.91304347826087 7.66666666666667
"14732" "23733_1" 1 1 1 0 1 1
"14733" "23734_1" 1 1 1 0 1 1
"14734" "23735_1" 1 1 1 0 1 1
"14735" "23736_38" 38 58 58 0 1 1.35087719298246
"14736" "23737_4" 4 6 6 0 1 1.33333333333333
"14737" "23738_1" 1 2 2 0 1 1.66666666666667
"14738" "23739_1" 1 15 15 0 1 10.3333333333333
"14739" "2374_5" 5 9 9 0 1 1.53333333333333
"14740" "23740_4" 4 461 288 173 0.62472885032538 62.75
"14741" "23741_1" 1 107 101 6 0.94392523364486 69.6666666666667
"14742" "23742_50" 50 51 51 0 1 1.01333333333333
"14743" "23743_1" 1 1 1 0 1 1
"14744" "23744_1" 1 1 1 0 1 1
"14745" "23745_1" 1 1 1 0 1 1
"14746" "23746_10" 10 43 43 0 1 3.2
"14747" "23747_1" 1 1 1 0 1 1
"14748" "23748_4" 4 23 23 0 1 4.16666666666667
"14749" "23749_2" 2 3 3 0 1 1.33333333333333
"14750" "2375_1" 1 1 1 0 1 1
"14751" "23750_4" 4 181 111 70 0.613259668508287 24.6666666666667
"14752" "23751_1" 1 1 1 0 1 1
"14753" "23752_1" 1 1 1 0 1 1
"14754" "23753_1" 1 5 5 0 1 3.66666666666667
"14755" "23754_1" 1 1 1 0 1 1
"14756" "23755_1" 1 15 15 0 1 10.3333333333333
"14757" "23756_3" 3 3 3 0 1 1
"14758" "23757_3" 3 4 4 0 1 1.22222222222222
"14759" "23758_1" 1 1 1 0 1 1
"14760" "23759_1" 1 1 1 0 1 1
"14761" "2376_1" 1 1 1 0 1 1
"14762" "23760_1" 1 1 1 0 1 1
"14763" "23761_1" 1 1 1 0 1 1
"14764" "23762_1" 1 1 1 0 1 1
"14765" "23763_1" 1 1 1 0 1 1
"14766" "23764_3" 3 39 39 0 1 9
"14767" "23765_1" 1 38 38 0 1 25.6666666666667
"14768" "23766_12" 12 12 12 0 1 1
"14769" "23767_1" 1 45 45 0 1 30.3333333333333
"14770" "23768_39" 39 42 41 1 0.976190476190476 1.04273504273504
"14771" "2377_1" 1 10 10 0 1 7
"14772" "23770_50" 50 216 144 72 0.666666666666667 2.73333333333333
"14773" "23771_1" 1 1 1 0 1 1
"14774" "23772_8" 8 9 9 0 1 1.08333333333333
"14775" "23773_1" 1 2 2 0 1 1.66666666666667
"14776" "23774_4" 4 6 6 0 1 1.33333333333333
"14777" "23775_14" 14 15 15 0 1 1.04761904761905
"14778" "23776_11" 11 48 48 0 1 3.24242424242424
"14779" "23777_1" 1 5 5 0 1 3.66666666666667
"14780" "23778_12" 12 14 14 0 1 1.11111111111111
"14781" "23779_5" 5 6 6 0 1 1.13333333333333
"14782" "2378_37" 37 37 37 0 1 1
"14783" "23780_1" 1 2 2 0 1 1.66666666666667
"14784" "23781_2" 2 2 2 0 1 1
"14785" "23782_44" 44 46 46 0 1 1.03030303030303
"14786" "23783_2" 2 4 4 0 1 1.66666666666667
"14787" "23784_1" 1 1 1 0 1 1
"14788" "23785_1" 1 50 48 2 0.96 33
"14789" "23786_1" 1 1 1 0 1 1
"14790" "23787_1" 1 1 1 0 1 1
"14791" "23788_2" 2 76 73 3 0.960526315789474 25.1666666666667
"14792" "23789_45" 45 52 52 0 1 1.1037037037037
"14793" "2379_1" 1 1 1 0 1 1
"14794" "23790_1" 1 1 1 0 1 1
"14795" "23791_41" 41 42 42 0 1 1.01626016260163
"14796" "23792_1" 1 1 1 0 1 1
"14797" "23793_1" 1 4 4 0 1 3
"14798" "23794_1" 1 41 41 0 1 27.6666666666667
"14799" "23795_16" 16 46 46 0 1 2.25
"14800" "23796_2" 2 2 2 0 1 1
"14801" "23797_3" 3 3 3 0 1 1
"14802" "23798_1" 1 1 1 0 1 1
"14803" "23799_1" 1 4 4 0 1 3
"14804" "238_1" 1 163 87 76 0.533742331288344 83.6666666666667
"14805" "2380_2" 2 6 6 0 1 2.33333333333333
"14806" "23800_1" 1 1 1 0 1 1
"14807" "23801_4" 4 259 238 21 0.918918918918919 41.75
"14808" "23802_1" 1 1 1 0 1 1
"14809" "23803_18" 18 43 43 0 1 1.92592592592593
"14810" "23804_45" 45 50 50 0 1 1.07407407407407
"14811" "23805_1" 1 1 1 0 1 1
"14812" "23806_49" 49 51 51 0 1 1.02721088435374
"14813" "23807_45" 45 282 199 83 0.705673758865248 3.8962962962963
"14814" "23808_1" 1 47 47 0 1 31.6666666666667
"14815" "23809_10" 10 19 19 0 1 1.6
"14816" "2381_4" 4 4 4 0 1 1
"14817" "23810_1" 1 2 2 0 1 1.66666666666667
"14818" "23811_8" 8 8 8 0 1 1
"14819" "23812_3" 3 3 3 0 1 1
"14820" "23813_12" 12 44 44 0 1 2.77777777777778
"14821" "23814_1" 1 1 1 0 1 1
"14822" "23815_2" 2 4 4 0 1 1.66666666666667
"14823" "23816_2" 2 17 17 0 1 6
"14824" "23817_13" 13 13 13 0 1 1
"14825" "23818_4" 4 4 4 0 1 1
"14826" "23819_2" 2 3 2 1 0.666666666666667 1.16666666666667
"14827" "2382_1" 1 1 1 0 1 1
"14828" "23820_1" 1 2 2 0 1 1.66666666666667
"14829" "23821_2" 2 3 3 0 1 1.33333333333333
"14830" "23822_1" 1 1 1 0 1 1
"14831" "23823_41" 41 41 41 0 1 1
"14832" "23824_2" 2 7 4 3 0.571428571428571 2.16666666666667
"14833" "23825_18" 18 19 19 0 1 1.03703703703704
"14834" "23826_10" 10 10 10 0 1 1
"14835" "23827_2" 2 4 4 0 1 1.66666666666667
"14836" "23828_3" 3 3 3 0 1 1
"14837" "23829_44" 44 168 92 76 0.547619047619048 2.3030303030303
"14838" "2383_1" 1 2 2 0 1 1.66666666666667
"14839" "23830_2" 2 2 2 0 1 1
"14840" "23831_4" 4 4 4 0 1 1
"14841" "23832_1" 1 1 1 0 1 1
"14842" "23833_1" 1 1 1 0 1 1
"14843" "23834_1" 1 8 8 0 1 5.66666666666667
"14844" "23835_2" 2 2 2 0 1 1
"14845" "23836_2" 2 453 288 165 0.635761589403974 123.833333333333
"14846" "23838_1" 1 1 1 0 1 1
"14847" "23839_1" 1 1 1 0 1 1
"14848" "2384_1" 1 27 27 0 1 18.3333333333333
"14849" "23840_1" 1 45 45 0 1 30.3333333333333
"14850" "23841_1" 1 1 1 0 1 1
"14851" "23842_4" 4 4 4 0 1 1
"14852" "23843_1" 1 1 1 0 1 1
"14853" "23844_1" 1 1 1 0 1 1
"14854" "23845_25" 25 25 25 0 1 1
"14855" "23846_1" 1 1 1 0 1 1
"14856" "23847_1" 1 1 1 0 1 1
"14857" "23848_1" 1 44 44 0 1 29.6666666666667
"14858" "23849_1" 1 1 1 0 1 1
"14859" "2385_4" 4 4 4 0 1 1
"14860" "23850_3" 3 3 3 0 1 1
"14861" "23851_1" 1 30 30 0 1 20.3333333333333
"14862" "23852_1" 1 3 3 0 1 2.33333333333333
"14863" "23853_4" 4 60 59 1 0.983333333333333 10.25
"14864" "23854_1" 1 1 1 0 1 1
"14865" "23855_1" 1 1 1 0 1 1
"14866" "23856_3" 3 4 4 0 1 1.22222222222222
"14867" "23857_1" 1 1 1 0 1 1
"14868" "23858_1" 1 1 1 0 1 1
"14869" "23859_5" 5 7 7 0 1 1.26666666666667
"14870" "2386_1" 1 1 1 0 1 1
"14871" "23860_4" 4 4 4 0 1 1
"14872" "23861_5" 5 5 5 0 1 1
"14873" "23862_4" 4 78 76 2 0.974358974358974 13.1666666666667
"14874" "23863_3" 3 3 3 0 1 1
"14875" "23864_2" 2 2 2 0 1 1
"14876" "23865_1" 1 1 1 0 1 1
"14877" "23866_23" 23 32 30 2 0.9375 1.23188405797101
"14878" "23868_2" 2 2 2 0 1 1
"14879" "23869_1" 1 1 1 0 1 1
"14880" "2387_2" 2 45 45 0 1 15.3333333333333
"14881" "23870_1" 1 1 1 0 1 1
"14882" "23871_1" 1 1 1 0 1 1
"14883" "23872_3" 3 3 3 0 1 1
"14884" "23875_1" 1 2 2 0 1 1.66666666666667
"14885" "23876_1" 1 199 125 74 0.628140703517588 108.333333333333
"14886" "23877_4" 4 4 4 0 1 1
"14887" "23878_1" 1 1 1 0 1 1
"14888" "23879_1" 1 1 1 0 1 1
"14889" "2388_1" 1 2 2 0 1 1.66666666666667
"14890" "23880_1" 1 1 1 0 1 1
"14891" "23881_1" 1 1 1 0 1 1
"14892" "23882_1" 1 89 86 3 0.966292134831461 58.6666666666667
"14893" "23883_4" 4 30 30 0 1 5.33333333333333
"14894" "23884_1" 1 7 7 0 1 5
"14895" "23885_1" 1 1 1 0 1 1
"14896" "23886_7" 7 23 23 0 1 2.52380952380952
"14897" "23887_12" 12 14 14 0 1 1.11111111111111
"14898" "23888_15" 15 46 46 0 1 2.37777777777778
"14899" "23889_2" 2 46 46 0 1 15.6666666666667
"14900" "2389_1" 1 15 15 0 1 10.3333333333333
"14901" "23890_11" 11 70 65 5 0.928571428571429 4.42424242424242
"14902" "23891_1" 1 1 1 0 1 1
"14903" "23892_1" 1 2 2 0 1 1.66666666666667
"14904" "23893_1" 1 1 1 0 1 1
"14905" "23894_2" 2 2 2 0 1 1
"14906" "23895_1" 1 1 1 0 1 1
"14907" "23896_1" 1 11 11 0 1 7.66666666666667
"14908" "23897_1" 1 23 23 0 1 15.6666666666667
"14909" "23898_1" 1 1 1 0 1 1
"14910" "23899_2" 2 2 2 0 1 1
"14911" "239_1" 1 1 1 0 1 1
"14912" "2390_5" 5 42 42 0 1 5.93333333333333
"14913" "23900_3" 3 3 3 0 1 1
"14914" "23901_22" 22 43 43 0 1 1.63636363636364
"14915" "23902_4" 4 34 34 0 1 6
"14916" "23903_2" 2 2 2 0 1 1
"14917" "23904_5" 5 6 6 0 1 1.13333333333333
"14918" "23905_31" 31 52 51 1 0.980769230769231 1.44086021505376
"14919" "23906_1" 1 1 1 0 1 1
"14920" "23907_48" 48 49 49 0 1 1.01388888888889
"14921" "23908_2" 2 2 2 0 1 1
"14922" "23909_2" 2 2 2 0 1 1
"14923" "2391_36" 36 303 221 82 0.729372937293729 5.18518518518519
"14924" "23910_40" 40 40 40 0 1 1
"14925" "23911_1" 1 175 102 73 0.582857142857143 92.6666666666667
"14926" "23912_1" 1 2 2 0 1 1.66666666666667
"14927" "23913_2" 2 2 2 0 1 1
"14928" "23914_1" 1 1 1 0 1 1
"14929" "23915_3" 3 3 3 0 1 1
"14930" "23916_41" 41 44 44 0 1 1.04878048780488
"14931" "23917_29" 29 266 183 83 0.68796992481203 5.49425287356322
"14932" "23918_32" 32 34 34 0 1 1.04166666666667
"14933" "23919_1" 1 1 1 0 1 1
"14934" "2392_25" 25 33 33 0 1 1.21333333333333
"14935" "23920_1" 1 1 1 0 1 1
"14936" "23921_3" 3 3 3 0 1 1
"14937" "23922_1" 1 1 1 0 1 1
"14938" "23923_25" 25 33 33 0 1 1.21333333333333
"14939" "23924_1" 1 1 1 0 1 1
"14940" "23925_2" 2 6 6 0 1 2.33333333333333
"14941" "23926_1" 1 1 1 0 1 1
"14942" "23927_17" 17 17 17 0 1 1
"14943" "23928_1" 1 1 1 0 1 1
"14944" "23929_1" 1 1 1 0 1 1
"14945" "2393_1" 1 2 2 0 1 1.66666666666667
"14946" "23930_2" 2 2 2 0 1 1
"14947" "23931_1" 1 1 1 0 1 1
"14948" "23932_2" 2 2 2 0 1 1
"14949" "23933_1" 1 165 152 13 0.921212121212121 106
"14950" "23935_2" 2 2 2 0 1 1
"14951" "23936_1" 1 1 1 0 1 1
"14952" "23937_1" 1 1 1 0 1 1
"14953" "23938_1" 1 1 1 0 1 1
"14954" "23939_1" 1 41 41 0 1 27.6666666666667
"14955" "2394_1" 1 1 1 0 1 1
"14956" "23940_30" 30 32 32 0 1 1.04444444444444
"14957" "23941_9" 9 43 43 0 1 3.51851851851852
"14958" "23942_2" 2 5 5 0 1 2
"14959" "23943_5" 5 8 8 0 1 1.4
"14960" "23944_1" 1 55 54 1 0.981818181818182 36.6666666666667
"14961" "23945_37" 37 50 48 2 0.96 1.21621621621622
"14962" "23946_1" 1 5 5 0 1 3.66666666666667
"14963" "23947_2" 2 2 2 0 1 1
"14964" "23948_1" 1 1 1 0 1 1
"14965" "23949_1" 1 4 4 0 1 3
"14966" "2395_1" 1 120 115 5 0.958333333333333 78.6666666666667
"14967" "23950_1" 1 2 2 0 1 1.66666666666667
"14968" "23951_2" 2 2 2 0 1 1
"14969" "23952_1" 1 1 1 0 1 1
"14970" "23953_46" 46 189 178 11 0.941798941798942 2.99275362318841
"14971" "23954_2" 2 3 3 0 1 1.33333333333333
"14972" "23955_1" 1 1 1 0 1 1
"14973" "23956_35" 35 42 42 0 1 1.13333333333333
"14974" "23957_2" 2 2 2 0 1 1
"14975" "23958_42" 42 480 310 170 0.645833333333333 6.6031746031746
"14976" "23959_2" 2 8 8 0 1 3
"14977" "2396_1" 1 1 1 0 1 1
"14978" "23960_2" 2 2 2 0 1 1
"14979" "23961_42" 42 43 43 0 1 1.01587301587302
"14980" "23962_1" 1 1 1 0 1 1
"14981" "23963_1" 1 2 2 0 1 1.66666666666667
"14982" "23964_40" 40 42 42 0 1 1.03333333333333
"14983" "23965_5" 5 5 5 0 1 1
"14984" "23966_1" 1 1 1 0 1 1
"14985" "23967_44" 44 153 142 11 0.928104575163399 2.56818181818182
"14986" "23968_11" 11 46 46 0 1 3.12121212121212
"14987" "23969_1" 1 1 1 0 1 1
"14988" "2397_2" 2 2 2 0 1 1
"14989" "23971_22" 22 40 40 0 1 1.54545454545455
"14990" "23972_1" 1 46 46 0 1 31
"14991" "23973_39" 39 46 46 0 1 1.11965811965812
"14992" "23974_38" 38 39 39 0 1 1.01754385964912
"14993" "23975_44" 44 46 46 0 1 1.03030303030303
"14994" "23976_1" 1 7 7 0 1 5
"14995" "23977_1" 1 1 1 0 1 1
"14996" "23978_19" 19 37 37 0 1 1.63157894736842
"14997" "23979_1" 1 36 36 0 1 24.3333333333333
"14998" "2398_1" 1 41 40 1 0.975609756097561 27.3333333333333
"14999" "23980_25" 25 27 27 0 1 1.05333333333333
"15000" "23981_2" 2 2 2 0 1 1
"15001" "23982_2" 2 2 2 0 1 1
"15002" "23983_1" 1 1 1 0 1 1
"15003" "23984_4" 4 38 38 0 1 6.66666666666667
"15004" "23985_11" 11 50 50 0 1 3.36363636363636
"15005" "23986_3" 3 191 117 74 0.612565445026178 34.5555555555556
"15006" "23987_1" 1 1 1 0 1 1
"15007" "23988_1" 1 48 48 0 1 32.3333333333333
"15008" "23989_7" 7 36 36 0 1 3.76190476190476
"15009" "2399_4" 4 9 9 0 1 1.83333333333333
"15010" "23990_1" 1 1 1 0 1 1
"15011" "23991_1" 1 1 1 0 1 1
"15012" "23992_1" 1 1 1 0 1 1
"15013" "23993_2" 2 3 3 0 1 1.33333333333333
"15014" "23994_2" 2 3 2 1 0.666666666666667 1.16666666666667
"15015" "23995_3" 3 3 3 0 1 1
"15016" "23996_1" 1 1 1 0 1 1
"15017" "23997_1" 1 1 1 0 1 1
"15018" "23998_2" 2 2 2 0 1 1
"15019" "23999_1" 1 1 1 0 1 1
"15020" "24_1" 1 2 2 0 1 1.66666666666667
"15021" "240_1" 1 5 3 2 0.6 3
"15022" "2400_2" 2 2 2 0 1 1
"15023" "24000_18" 18 85 75 10 0.882352941176471 3.2962962962963
"15024" "24001_1" 1 1 1 0 1 1
"15025" "24002_2" 2 2 2 0 1 1
"15026" "24003_1" 1 1 1 0 1 1
"15027" "24005_7" 7 188 117 71 0.622340425531915 14.8571428571429
"15028" "24006_2" 2 2 2 0 1 1
"15029" "24007_1" 1 1 1 0 1 1
"15030" "24008_2" 2 114 106 8 0.929824561403509 37
"15031" "24009_2" 2 53 53 0 1 18
"15032" "2401_2" 2 13 13 0 1 4.66666666666667
"15033" "24010_1" 1 1 1 0 1 1
"15034" "24011_10" 10 43 43 0 1 3.2
"15035" "24012_1" 1 4 3 1 0.75 2.66666666666667
"15036" "24013_8" 8 8 8 0 1 1
"15037" "24014_40" 40 47 47 0 1 1.11666666666667
"15038" "24015_2" 2 50 50 0 1 17
"15039" "24016_1" 1 1 1 0 1 1
"15040" "24017_11" 11 42 42 0 1 2.87878787878788
"15041" "24018_24" 24 24 24 0 1 1
"15042" "24019_1" 1 3 3 0 1 2.33333333333333
"15043" "2402_1" 1 1 1 0 1 1
"15044" "24020_59" 59 348 263 85 0.755747126436782 3.78531073446328
"15045" "24021_11" 11 47 47 0 1 3.18181818181818
"15046" "24022_2" 2 50 50 0 1 17
"15047" "24023_4" 4 4 4 0 1 1
"15048" "24024_1" 1 1 1 0 1 1
"15049" "24025_33" 33 246 164 82 0.666666666666667 4.47474747474747
"15050" "24026_1" 1 236 216 20 0.915254237288136 151
"15051" "24027_1" 1 1 1 0 1 1
"15052" "24028_3" 3 4 4 0 1 1.22222222222222
"15053" "24029_21" 21 38 38 0 1 1.53968253968254
"15054" "2403_4" 4 4 4 0 1 1
"15055" "24030_19" 19 20 20 0 1 1.03508771929825
"15056" "24031_3" 3 4 3 1 0.75 1.11111111111111
"15057" "24032_1" 1 1 1 0 1 1
"15058" "24033_3" 3 38 37 1 0.973684210526316 8.66666666666667
"15059" "24034_1" 1 7 7 0 1 5
"15060" "24035_1" 1 23 23 0 1 15.6666666666667
"15061" "24036_1" 1 1 1 0 1 1
"15062" "24037_1" 1 4 4 0 1 3
"15063" "24038_12" 12 14 14 0 1 1.11111111111111
"15064" "24039_4" 4 5 5 0 1 1.16666666666667
"15065" "2404_1" 1 1 1 0 1 1
"15066" "24040_26" 26 28 28 0 1 1.05128205128205
"15067" "24041_1" 1 49 49 0 1 33
"15068" "24042_1" 1 1 1 0 1 1
"15069" "24043_39" 39 68 65 3 0.955882352941177 1.47008547008547
"15070" "24044_1" 1 1 1 0 1 1
"15071" "24045_38" 38 39 39 0 1 1.01754385964912
"15072" "24046_2" 2 2 2 0 1 1
"15073" "24047_40" 40 136 132 4 0.970588235294118 2.56666666666667
"15074" "24048_4" 4 4 4 0 1 1
"15075" "24049_8" 8 8 8 0 1 1
"15076" "2405_1" 1 1 1 0 1 1
"15077" "24050_46" 46 75 70 5 0.933333333333333 1.38405797101449
"15078" "24051_5" 5 5 5 0 1 1
"15079" "24052_2" 2 3 3 0 1 1.33333333333333
"15080" "24053_1" 1 1 1 0 1 1
"15081" "24054_1" 1 1 1 0 1 1
"15082" "24055_1" 1 4 4 0 1 3
"15083" "24056_1" 1 1 1 0 1 1
"15084" "24058_1" 1 8 8 0 1 5.66666666666667
"15085" "24059_2" 2 2 2 0 1 1
"15086" "2406_1" 1 1 1 0 1 1
"15087" "24060_3" 3 3 3 0 1 1
"15088" "24061_4" 4 19 12 7 0.631578947368421 2.91666666666667
"15089" "24062_1" 1 1 1 0 1 1
"15090" "24064_5" 5 5 5 0 1 1
"15091" "24065_9" 9 44 44 0 1 3.59259259259259
"15092" "24066_3" 3 3 3 0 1 1
"15093" "24067_1" 1 7 7 0 1 5
"15094" "24068_1" 1 6 6 0 1 4.33333333333333
"15095" "24069_1" 1 1 1 0 1 1
"15096" "2407_1" 1 1 1 0 1 1
"15097" "24070_2" 2 152 77 75 0.506578947368421 38.5
"15098" "24071_40" 40 41 41 0 1 1.01666666666667
"15099" "24072_1" 1 26 26 0 1 17.6666666666667
"15100" "24073_20" 20 24 22 2 0.916666666666667 1.1
"15101" "24074_2" 2 2 2 0 1 1
"15102" "24075_1" 1 1 1 0 1 1
"15103" "24076_1" 1 1 1 0 1 1
"15104" "24077_1" 1 87 84 3 0.96551724137931 57.3333333333333
"15105" "24078_2" 2 2 2 0 1 1
"15106" "24079_1" 1 1 1 0 1 1
"15107" "2408_4" 4 4 4 0 1 1
"15108" "24080_4" 4 4 4 0 1 1
"15109" "24081_6" 6 7 7 0 1 1.11111111111111
"15110" "24082_1" 1 1 1 0 1 1
"15111" "24083_45" 45 83 80 3 0.963855421686747 1.54074074074074
"15112" "24084_8" 8 9 9 0 1 1.08333333333333
"15113" "24085_1" 1 1 1 0 1 1
"15114" "24086_1" 1 1 1 0 1 1
"15115" "24087_5" 5 5 5 0 1 1
"15116" "24088_22" 22 26 26 0 1 1.12121212121212
"15117" "24089_1" 1 178 164 14 0.921348314606742 114.333333333333
"15118" "2409_40" 40 117 81 36 0.692307692307692 1.98333333333333
"15119" "24090_2" 2 3 3 0 1 1.33333333333333
"15120" "24091_1" 1 1 1 0 1 1
"15121" "24092_1" 1 42 42 0 1 28.3333333333333
"15122" "24093_6" 6 40 40 0 1 4.77777777777778
"15123" "24094_1" 1 1 1 0 1 1
"15124" "24095_4" 4 50 50 0 1 8.66666666666667
"15125" "24096_1" 1 1 1 0 1 1
"15126" "24097_1" 1 1 1 0 1 1
"15127" "24098_1" 1 1 1 0 1 1
"15128" "24099_2" 2 2 2 0 1 1
"15129" "241_2" 2 8 8 0 1 3
"15130" "2410_2" 2 2 2 0 1 1
"15131" "24100_50" 50 51 51 0 1 1.01333333333333
"15132" "24101_48" 48 55 55 0 1 1.09722222222222
"15133" "24102_1" 1 25 25 0 1 17
"15134" "24103_5" 5 7 7 0 1 1.26666666666667
"15135" "24104_3" 3 4 3 1 0.75 1.11111111111111
"15136" "24105_38" 38 39 39 0 1 1.01754385964912
"15137" "24106_1" 1 57 54 3 0.947368421052632 37.3333333333333
"15138" "24107_1" 1 1 1 0 1 1
"15139" "24108_1" 1 1 1 0 1 1
"15140" "24109_2" 2 2 2 0 1 1
"15141" "2411_2" 2 2 2 0 1 1
"15142" "24110_1" 1 2 1 1 0.5 1.33333333333333
"15143" "24111_1" 1 1 1 0 1 1
"15144" "24112_1" 1 3 3 0 1 2.33333333333333
"15145" "24113_1" 1 53 53 0 1 35.6666666666667
"15146" "24114_1" 1 1 1 0 1 1
"15147" "24115_4" 4 45 45 0 1 7.83333333333333
"15148" "24116_1" 1 1 1 0 1 1
"15149" "24117_1" 1 1 1 0 1 1
"15150" "24118_7" 7 8 8 0 1 1.0952380952381
"15151" "24119_3" 3 41 41 0 1 9.44444444444444
"15152" "2412_37" 37 40 40 0 1 1.05405405405405
"15153" "24120_1" 1 3 3 0 1 2.33333333333333
"15154" "24121_1" 1 18 18 0 1 12.3333333333333
"15155" "24122_15" 15 18 18 0 1 1.13333333333333
"15156" "24123_27" 27 121 114 7 0.942148760330578 3.23456790123457
"15157" "24124_13" 13 22 22 0 1 1.46153846153846
"15158" "24125_3" 3 17 17 0 1 4.11111111111111
"15159" "24126_4" 4 4 4 0 1 1
"15160" "24127_1" 1 18 18 0 1 12.3333333333333
"15161" "24128_1" 1 1 1 0 1 1
"15162" "24129_1" 1 9 8 1 0.888888888888889 6
"15163" "2413_1" 1 2 2 0 1 1.66666666666667
"15164" "24130_2" 2 2 2 0 1 1
"15165" "24131_2" 2 3 3 0 1 1.33333333333333
"15166" "24132_1" 1 1 1 0 1 1
"15167" "24133_3" 3 5 5 0 1 1.44444444444444
"15168" "24134_7" 7 50 50 0 1 5.09523809523809
"15169" "24135_43" 43 63 62 1 0.984126984126984 1.30232558139535
"15170" "24136_2" 2 2 2 0 1 1
"15171" "24137_1" 1 1 1 0 1 1
"15172" "24139_17" 17 244 167 77 0.684426229508197 8.3921568627451
"15173" "2414_2" 2 91 91 0 1 30.6666666666667
"15174" "24140_9" 9 10 10 0 1 1.07407407407407
"15175" "24141_27" 27 156 151 5 0.967948717948718 4.12345679012346
"15176" "24142_1" 1 1 1 0 1 1
"15177" "24143_2" 2 2 2 0 1 1
"15178" "24144_4" 4 51 51 0 1 8.83333333333333
"15179" "24145_3" 3 4 4 0 1 1.22222222222222
"15180" "24146_1" 1 1 1 0 1 1
"15181" "24147_2" 2 27 27 0 1 9.33333333333333
"15182" "24148_2" 2 2 2 0 1 1
"15183" "24149_1" 1 3 3 0 1 2.33333333333333
"15184" "2415_1" 1 1 1 0 1 1
"15185" "24150_2" 2 40 40 0 1 13.6666666666667
